temp,month,station_id
476C,Feb,USC00456295
517C,Mar,USC00456295
566S,Apr,USC00456295
627S,May,USC00456295
676S,Jun,USC00456295
738C,Jul,USC00456295
746C,Aug,USC00456295
692C,Sep,USC00456295
588C,Oct,USC00456295
486S,Nov,USC00456295
428S,Dec,USC00456295
341C,Jan,USC00456534
402C,Feb,USC00456534
489C,Mar,USC00456534
579C,Apr,USC00456534
663C,May,USC00456534
729C,Jun,USC00456534
810C,Jul,USC00456534
811C,Aug,USC00456534
732C,Sep,USC00456534
582C,Oct,USC00456534
408C,Nov,USC00456534
316C,Dec,USC00456534
391S,Jan,USC00456610
438S,Feb,USC00456610
521C,Mar,USC00456610
587S,Apr,USC00456610
666S,May,USC00456610
748S,Jun,USC00456610
848S,Jul,USC00456610
845S,Aug,USC00456610
751S,Sep,USC00456610
612S,Oct,USC00456610
465S,Nov,USC00456610
366S,Dec,USC00456610
447S,Jan,USC00456624
461S,Feb,USC00456624
492S,Mar,USC00456624
536S,Apr,USC00456624
588R,May,USC00456624
629S,Jun,USC00456624
664R,Jul,USC00456624
671R,Aug,USC00456624
639R,Sep,USC00456624
553S,Oct,USC00456624
481S,Nov,USC00456624
437S,Dec,USC00456624
464S,Jan,USC00456678
486S,Feb,USC00456678
524S,Mar,USC00456678
574S,Apr,USC00456678
629S,May,USC00456678
677S,Jun,USC00456678
726S,Jul,USC00456678
731S,Aug,USC00456678
681S,Sep,USC00456678
580S,Oct,USC00456678
499S,Nov,USC00456678
450S,Dec,USC00456678
409S,Jan,USC00456747
468S,Feb,USC00456747
575S,Mar,USC00456747
658S,Apr,USC00456747
749S,May,USC00456747
820S,Jun,USC00456747
908S,Jul,USC00456747
899S,Aug,USC00456747
802S,Sep,USC00456747
654R,Oct,USC00456747
500S,Nov,USC00456747
392S,Dec,USC00456747
415S,Jan,USC00456768
477S,Feb,USC00456768
579R,Mar,USC00456768
659R,Apr,USC00456768
744S,May,USC00456768
816S,Jun,USC00456768
901S,Jul,USC00456768
892S,Aug,USC00456768
800S,Sep,USC00456768
659S,Oct,USC00456768
503S,Nov,USC00456768
390S,Dec,USC00456768
368C,Jan,USC00456789
412C,Feb,USC00456789
491S,Mar,USC00456789
566C,Apr,USC00456789
650C,May,USC00456789
717S,Jun,USC00456789
824C,Jul,USC00456789
836C,Aug,USC00456789
742S,Sep,USC00456789
602C,Oct,USC00456789
441C,Nov,USC00456789
352C,Dec,USC00456789
479R,Jan,USC00456803
516R,Feb,USC00456803
558R,Mar,USC00456803
614R,Apr,USC00456803
684R,May,USC00456803
730R,Jun,USC00456803
793R,Jul,USC00456803
795R,Aug,USC00456803
738R,Sep,USC00456803
622R,Oct,USC00456803
522R,Nov,USC00456803
463R,Dec,USC00456803
456R,Jan,USC00456846
501S,Feb,USC00456846
554S,Mar,USC00456846
607S,Apr,USC00456846
665R,May,USC00456846
718R,Jun,USC00456846
777R,Jul,USC00456846
785R,Aug,USC00456846
731R,Sep,USC00456846
610R,Oct,USC00456846
509R,Nov,USC00456846
436R,Dec,USC00456846
358S,Jan,USC00456880
432C,Feb,USC00456880
550C,Mar,USC00456880
636C,Apr,USC00456880
721C,May,USC00456880
787S,Jun,USC00456880
867S,Jul,USC00456880
858S,Aug,USC00456880
773S,Sep,USC00456880
627S,Oct,USC00456880
460C,Nov,USC00456880
338S,Dec,USC00456880
349S,Jan,USC00456898
357S,Feb,USC00456898
379C,Mar,USC00456898
421S,Apr,USC00456898
493S,May,USC00456898
547R,Jun,USC00456898
633S,Jul,USC00456898
645S,Aug,USC00456898
581S,Sep,USC00456898
479S,Oct,USC00456898
373S,Nov,USC00456898
338S,Dec,USC00456898
478C,Jan,USC00456914
505C,Feb,USC00456914
543C,Mar,USC00456914
581C,Apr,USC00456914
628C,May,USC00456914
666C,Jun,USC00456914
712C,Jul,USC00456914
725C,Aug,USC00456914
700C,Sep,USC00456914
605C,Oct,USC00456914
515C,Nov,USC00456914
462C,Dec,USC00456914
305S,Jan,USC00456974
380C,Feb,USC00456974
482C,Mar,USC00456974
578C,Apr,USC00456974
662C,May,USC00456974
729C,Jun,USC00456974
816C,Jul,USC00456974
820C,Aug,USC00456974
722C,Sep,USC00456974
563C,Oct,USC00456974
384C,Nov,USC00456974
283C,Dec,USC00456974
407S,Jan,USC00457015
474S,Feb,USC00457015
575S,Mar,USC00457015
651S,Apr,USC00457015
733S,May,USC00457015
801S,Jun,USC00457015
883S,Jul,USC00457015
875S,Aug,USC00457015
783S,Sep,USC00457015
644S,Oct,USC00457015
491S,Nov,USC00457015
383S,Dec,USC00457015
357C,Jan,USC00457059
418C,Feb,USC00457059
517C,Mar,USC00457059
600C,Apr,USC00457059
687C,May,USC00457059
765C,Jun,USC00457059
862C,Jul,USC00457059
857C,Aug,USC00457059
762C,Sep,USC00457059
617C,Oct,USC00457059
446C,Nov,USC00457059
339C,Dec,USC00457059
365S,Jan,USC00457180
414S,Feb,USC00457180
497S,Mar,USC00457180
578S,Apr,USC00457180
660S,May,USC00457180
730S,Jun,USC00457180
836S,Jul,USC00457180
842S,Aug,USC00457180
746S,Sep,USC00457180
607S,Oct,USC00457180
443S,Nov,USC00457180
349S,Dec,USC00457180
382C,Jan,USC00457185
418S,Feb,USC00457185
483C,Mar,USC00457185
559S,Apr,USC00457185
641C,May,USC00457185
699C,Jun,USC00457185
776S,Jul,USC00457185
779C,Aug,USC00457185
700C,Sep,USC00457185
565C,Oct,USC00457185
438C,Nov,USC00457185
375C,Dec,USC00457185
390C,Jan,USC00457267
443C,Feb,USC00457267
527S,Mar,USC00457267
606S,Apr,USC00457267
688S,May,USC00457267
761S,Jun,USC00457267
858S,Jul,USC00457267
858S,Aug,USC00457267
761S,Sep,USC00457267
625S,Oct,USC00457267
462C,Nov,USC00457267
366C,Dec,USC00457267
449R,Jan,USC00457319
480R,Feb,USC00457319
515R,Mar,USC00457319
564R,Apr,USC00457319
623R,May,USC00457319
667R,Jun,USC00457319
726R,Jul,USC00457319
745R,Aug,USC00457319
708R,Sep,USC00457319
586R,Oct,USC00457319
484R,Nov,USC00457319
430R,Dec,USC00457319
359R,Jan,USC00457342
417R,Feb,USC00457342
502R,Mar,USC00457342
566S,Apr,USC00457342
656R,May,USC00457342
729S,Jun,USC00457342
825S,Jul,USC00457342
824S,Aug,USC00457342
735S,Sep,USC00457342
599R,Oct,USC00457342
428R,Nov,USC00457342
336R,Dec,USC00457342
467S,Jan,USC00457507
496S,Feb,USC00457507
540S,Mar,USC00457507
588S,Apr,USC00457507
645S,May,USC00457507
690S,Jun,USC00457507
740S,Jul,USC00457507
750S,Aug,USC00457507
695S,Sep,USC00457507
602S,Oct,USC00457507
506S,Nov,USC00457507
451S,Dec,USC00457507
399R,Jan,USC00457522
473R,Feb,USC00457522
571R,Mar,USC00457522
643R,Apr,USC00457522
733R,May,USC00457522
807R,Jun,USC00457522
889R,Jul,USC00457522
880R,Aug,USC00457522
790R,Sep,USC00457522
658R,Oct,USC00457522
494R,Nov,USC00457522
365R,Dec,USC00457522
467C,Jan,USC00457544
486S,Feb,USC00457544
521C,Mar,USC00457544
560C,Apr,USC00457544
612C,May,USC00457544
654C,Jun,USC00457544
699C,Jul,USC00457544
704S,Aug,USC00457544
659C,Sep,USC00457544
579C,Oct,USC00457544
507C,Nov,USC00457544
458C,Dec,USC00457544
457R,Jan,USC00457584
493R,Feb,USC00457584
541R,Mar,USC00457584
600R,Apr,USC00457584
677R,May,USC00457584
722R,Jun,USC00457584
776R,Jul,USC00457584
784R,Aug,USC00457584
724R,Sep,USC00457584
603R,Oct,USC00457584
502R,Nov,USC00457584
441R,Dec,USC00457584
391Q,Jan,USC00457657
435Q,Feb,USC00457657
484Q,Mar,USC00457657
574Q,Apr,USC00457657
631Q,May,USC00457657
687Q,Jun,USC00457657
741Q,Jul,USC00457657
745Q,Aug,USC00457657
692Q,Sep,USC00457657
574Q,Oct,USC00457657
457Q,Nov,USC00457657
423Q,Dec,USC00457657
459S,Jan,USC00457696
501S,Feb,USC00457696
555S,Mar,USC00457696
604S,Apr,USC00457696
671S,May,USC00457696
724S,Jun,USC00457696
796S,Jul,USC00457696
806S,Aug,USC00457696
749S,Sep,USC00457696
635S,Oct,USC00457696
514S,Nov,USC00457696
443S,Dec,USC00457696
402S,Jan,USC00457727
473S,Feb,USC00457727
585S,Mar,USC00457727
668S,Apr,USC00457727
758S,May,USC00457727
833S,Jun,USC00457727
917S,Jul,USC00457727
908S,Aug,USC00457727
812S,Sep,USC00457727
664S,Oct,USC00457727
499S,Nov,USC00457727
380R,Dec,USC00457727
467S,Jan,USC00457773
497S,Feb,USC00457773
538S,Mar,USC00457773
583S,Apr,USC00457773
639S,May,USC00457773
690S,Jun,USC00457773
752S,Jul,USC00457773
762S,Aug,USC00457773
704S,Sep,USC00457773
600S,Oct,USC00457773
506S,Nov,USC00457773
447S,Dec,USC00457773
330R,Jan,USC00457941
390R,Feb,USC00457941
484R,Mar,USC00457941
573R,Apr,USC00457941
652R,May,USC00457941
724R,Jun,USC00457941
822R,Jul,USC00457941
827R,Aug,USC00457941
727R,Sep,USC00457941
575R,Oct,USC00457941
410R,Nov,USC00457941
313R,Dec,USC00457941
471S,Jan,USC00458034
503S,Feb,USC00458034
544S,Mar,USC00458034
592C,Apr,USC00458034
651S,May,USC00458034
698S,Jun,USC00458034
761S,Jul,USC00458034
770S,Aug,USC00458034
715S,Sep,USC00458034
610S,Oct,USC00458034
508S,Nov,USC00458034
451S,Dec,USC00458034
338C,Jan,USC00458059
388S,Feb,USC00458059
481S,Mar,USC00458059
590C,Apr,USC00458059
690S,May,USC00458059
760S,Jun,USC00458059
848S,Jul,USC00458059
841S,Aug,USC00458059
736S,Sep,USC00458059
572S,Oct,USC00458059
411S,Nov,USC00458059
326S,Dec,USC00458059
410S,Jan,USC00458207
489S,Feb,USC00458207
592S,Mar,USC00458207
670S,Apr,USC00458207
756S,May,USC00458207
826S,Jun,USC00458207
907S,Jul,USC00458207
897S,Aug,USC00458207
809S,Sep,USC00458207
675S,Oct,USC00458207
513S,Nov,USC00458207
386S,Dec,USC00458207
484S,Jan,USC00458278
509S,Feb,USC00458278
555S,Mar,USC00458278
604S,Apr,USC00458278
664S,May,USC00458278
715S,Jun,USC00458278
770R,Jul,USC00458278
770R,Aug,USC00458278
713S,Sep,USC00458278
613S,Oct,USC00458278
526S,Nov,USC00458278
469S,Dec,USC00458278
342R,Jan,USC00458520
419R,Feb,USC00458520
544R,Mar,USC00458520
645R,Apr,USC00458520
728R,May,USC00458520
795R,Jun,USC00458520
874R,Jul,USC00458520
863R,Aug,USC00458520
760R,Sep,USC00458520
609R,Oct,USC00458520
434R,Nov,USC00458520
325R,Dec,USC00458520
391C,Jan,USC00458715
435C,Feb,USC00458715
494C,Mar,USC00458715
565S,Apr,USC00458715
631C,May,USC00458715
679S,Jun,USC00458715
740S,Jul,USC00458715
749S,Aug,USC00458715
689S,Sep,USC00458715
566S,Oct,USC00458715
444S,Nov,USC00458715
380C,Dec,USC00458715
469C,Jan,USC00458773
510S,Feb,USC00458773
557C,Mar,USC00458773
603C,Apr,USC00458773
667S,May,USC00458773
719C,Jun,USC00458773
784C,Jul,USC00458773
794S,Aug,USC00458773
745S,Sep,USC00458773
634C,Oct,USC00458773
523C,Nov,USC00458773
455S,Dec,USC00458773
397S,Jan,USC00458959
475S,Feb,USC00458959
576S,Mar,USC00458959
653S,Apr,USC00458959
741S,May,USC00458959
811S,Jun,USC00458959
893S,Jul,USC00458959
886S,Aug,USC00458959
800S,Sep,USC00458959
662S,Oct,USC00458959
497S,Nov,USC00458959
370C,Dec,USC00458959
308R,Jan,USC00459012
357R,Feb,USC00459012
467R,Mar,USC00459012
568R,Apr,USC00459012
659R,May,USC00459012
735R,Jun,USC00459012
828R,Jul,USC00459012
822R,Aug,USC00459012
726R,Sep,USC00459012
561R,Oct,USC00459012
383R,Nov,USC00459012
282R,Dec,USC00459012
353R,Jan,USC00459058
412R,Feb,USC00459058
515R,Mar,USC00459058
598R,Apr,USC00459058
689R,May,USC00459058
762R,Jun,USC00459058
854R,Jul,USC00459058
850R,Aug,USC00459058
759R,Sep,USC00459058
609R,Oct,USC00459058
430R,Nov,USC00459058
329R,Dec,USC00459058
359S,Jan,USC00459074
434S,Feb,USC00459074
551S,Mar,USC00459074
642S,Apr,USC00459074
730S,May,USC00459074
798S,Jun,USC00459074
882S,Jul,USC00459074
876S,Aug,USC00459074
783S,Sep,USC00459074
635S,Oct,USC00459074
465S,Nov,USC00459074
348S,Dec,USC00459074
369R,Jan,USC00459079
443R,Feb,USC00459079
555R,Mar,USC00459079
641R,Apr,USC00459079
729R,May,USC00459079
798R,Jun,USC00459079
884R,Jul,USC00459079
877R,Aug,USC00459079
789R,Sep,USC00459079
630R,Oct,USC00459079
461R,Nov,USC00459079
344R,Dec,USC00459079
418S,Jan,USC00459200
474C,Feb,USC00459200
572C,Mar,USC00459200
647C,Apr,USC00459200
724C,May,USC00459200
800C,Jun,USC00459200
898S,Jul,USC00459200
890C,Aug,USC00459200
796S,Sep,USC00459200
655S,Oct,USC00459200
503C,Nov,USC00459200
399C,Dec,USC00459200
326S,Jan,USC00459238
387S,Feb,USC00459238
492S,Mar,USC00459238
585S,Apr,USC00459238
679S,May,USC00459238
753S,Jun,USC00459238
846S,Jul,USC00459238
843S,Aug,USC00459238
747S,Sep,USC00459238
591S,Oct,USC00459238
419S,Nov,USC00459238
315S,Dec,USC00459238
308C,Jan,USC00459376
390C,Feb,USC00459376
513C,Mar,USC00459376
622C,Apr,USC00459376
711C,May,USC00459376
776S,Jun,USC00459376
859S,Jul,USC00459376
860S,Aug,USC00459376
775C,Sep,USC00459376
622C,Oct,USC00459376
415C,Nov,USC00459376
287C,Dec,USC00459376
389Q,Jan,USC00459455
482Q,Feb,USC00459455
579Q,Mar,USC00459455
650Q,Apr,USC00459455
742Q,May,USC00459455
814Q,Jun,USC00459455
885Q,Jul,USC00459455
875Q,Aug,USC00459455
797Q,Sep,USC00459455
645Q,Oct,USC00459455
494Q,Nov,USC00459455
368Q,Dec,USC00459455
400R,Jan,USC00459463
482R,Feb,USC00459463
572R,Mar,USC00459463
647R,Apr,USC00459463
730R,May,USC00459463
792R,Jun,USC00459463
878R,Jul,USC00459463
871R,Aug,USC00459463
788R,Sep,USC00459463
646R,Oct,USC00459463
485R,Nov,USC00459463
363R,Dec,USC00459463
417Q,Jan,USC00460102
463Q,Feb,USC00460102
574Q,Mar,USC00460102
672Q,Apr,USC00460102
746Q,May,USC00460102
818Q,Jun,USC00460102
844Q,Jul,USC00460102
831Q,Aug,USC00460102
762Q,Sep,USC00460102
670Q,Oct,USC00460102
579Q,Nov,USC00460102
433Q,Dec,USC00460102
416R,Jan,USC00460202
473R,Feb,USC00460202
554R,Mar,USC00460202
674R,Apr,USC00460202
741R,May,USC00460202
812R,Jun,USC00460202
833R,Jul,USC00460202
829R,Aug,USC00460202
772R,Sep,USC00460202
666R,Oct,USC00460202
570R,Nov,USC00460202
449R,Dec,USC00460202
400R,Jan,USC00460355
440R,Feb,USC00460355
523R,Mar,USC00460355
628R,Apr,USC00460355
711R,May,USC00460355
773R,Jun,USC00460355
805R,Jul,USC00460355
800R,Aug,USC00460355
737R,Sep,USC00460355
649R,Oct,USC00460355
542R,Nov,USC00460355
428R,Dec,USC00460355
348R,Jan,USC00460509
385R,Feb,USC00460509
474R,Mar,USC00460509
589R,Apr,USC00460509
672R,May,USC00460509
740R,Jun,USC00460509
771R,Jul,USC00460509
765R,Aug,USC00460509
705R,Sep,USC00460509
611R,Oct,USC00460509
494R,Nov,USC00460509
378R,Dec,USC00460509
342S,Jan,USC00460527
375S,Feb,USC00460527
462S,Mar,USC00460527
580S,Apr,USC00460527
672S,May,USC00460527
752S,Jun,USC00460527
783S,Jul,USC00460527
773S,Aug,USC00460527
702S,Sep,USC00460527
604S,Oct,USC00460527
490S,Nov,USC00460527
378S,Dec,USC00460527
381C,Jan,USC00460580
420S,Feb,USC00460580
505S,Mar,USC00460580
618C,Apr,USC00460580
695S,May,USC00460580
752S,Jun,USC00460580
777S,Jul,USC00460580
771S,Aug,USC00460580
710C,Sep,USC00460580
618C,Oct,USC00460580
523C,Nov,USC00460580
411C,Dec,USC00460580
399R,Jan,USC00460633
433S,Feb,USC00460633
520R,Mar,USC00460633
635S,Apr,USC00460633
718S,May,USC00460633
792S,Jun,USC00460633
825S,Jul,USC00460633
816S,Aug,USC00460633
753S,Sep,USC00460633
651R,Oct,USC00460633
548R,Nov,USC00460633
433R,Dec,USC00460633
396R,Jan,USC00460925
437R,Feb,USC00460925
533R,Mar,USC00460925
644R,Apr,USC00460925
725R,May,USC00460925
780R,Jun,USC00460925
803R,Jul,USC00460925
804R,Aug,USC00460925
749R,Sep,USC00460925
647R,Oct,USC00460925
536R,Nov,USC00460925
427R,Dec,USC00460925
411S,Jan,USC00460939
458S,Feb,USC00460939
553R,Mar,USC00460939
663R,Apr,USC00460939
743R,May,USC00460939
812R,Jun,USC00460939
844R,Jul,USC00460939
835R,Aug,USC00460939
773R,Sep,USC00460939
671R,Oct,USC00460939
556R,Nov,USC00460939
434R,Dec,USC00460939
371S,Jan,USC00461215
414S,Feb,USC00461215
507S,Mar,USC00461215
623S,Apr,USC00461215
709S,May,USC00461215
785S,Jun,USC00461215
814S,Jul,USC00461215
803S,Aug,USC00461215
739S,Sep,USC00461215
636S,Oct,USC00461215
520S,Nov,USC00461215
398S,Dec,USC00461215
403S,Jan,USC00461220
441S,Feb,USC00461220
532S,Mar,USC00461220
649S,Apr,USC00461220
732S,May,USC00461220
806S,Jun,USC00461220
835S,Jul,USC00461220
829S,Aug,USC00461220
770S,Sep,USC00461220
662S,Oct,USC00461220
551S,Nov,USC00461220
438S,Dec,USC00461220
380Q,Jan,USC00461290
424Q,Feb,USC00461290
524Q,Mar,USC00461290
643Q,Apr,USC00461290
731Q,May,USC00461290
801Q,Jun,USC00461290
830Q,Jul,USC00461290
825Q,Aug,USC00461290
760Q,Sep,USC00461290
653Q,Oct,USC00461290
535Q,Nov,USC00461290
413Q,Dec,USC00461290
387S,Jan,USC00461324
427S,Feb,USC00461324
513S,Mar,USC00461324
629S,Apr,USC00461324
717S,May,USC00461324
807S,Jun,USC00461324
844S,Jul,USC00461324
827S,Aug,USC00461324
756S,Sep,USC00461324
650S,Oct,USC00461324
541S,Nov,USC00461324
420S,Dec,USC00461324
399R,Jan,USC00461330
442R,Feb,USC00461330
539R,Mar,USC00461330
662R,Apr,USC00461330
743R,May,USC00461330
816R,Jun,USC00461330
849R,Jul,USC00461330
842R,Aug,USC00461330
783R,Sep,USC00461330
673R,Oct,USC00461330
560R,Nov,USC00461330
436R,Dec,USC00461330
363R,Jan,USC00461393
403R,Feb,USC00461393
482R,Mar,USC00461393
599R,Apr,USC00461393
681R,May,USC00461393
750R,Jun,USC00461393
782R,Jul,USC00461393
775R,Aug,USC00461393
711R,Sep,USC00461393
618R,Oct,USC00461393
507R,Nov,USC00461393
405R,Dec,USC00461393
326R,Jan,USC00461397
359R,Feb,USC00461397
448R,Mar,USC00461397
580R,Apr,USC00461397
669R,May,USC00461397
732R,Jun,USC00461397
762R,Jul,USC00461397
753R,Aug,USC00461397
686R,Sep,USC00461397
591R,Oct,USC00461397
466R,Nov,USC00461397
365R,Dec,USC00461397
423R,Jan,USC00461579
460R,Feb,USC00461579
557R,Mar,USC00461579
669R,Apr,USC00461579
754R,May,USC00461579
821R,Jun,USC00461579
853R,Jul,USC00461579
839R,Aug,USC00461579
788R,Sep,USC00461579
678R,Oct,USC00461579
569R,Nov,USC00461579
455R,Dec,USC00461579
390S,Jan,USC00461677
425S,Feb,USC00461677
520S,Mar,USC00461677
647S,Apr,USC00461677
735S,May,USC00461677
816S,Jun,USC00461677
845S,Jul,USC00461677
832S,Aug,USC00461677
763S,Sep,USC00461677
649S,Oct,USC00461677
538S,Nov,USC00461677
423S,Dec,USC00461677
422R,Jan,USC00461723
463R,Feb,USC00461723
566R,Mar,USC00461723
682R,Apr,USC00461723
757R,May,USC00461723
829R,Jun,USC00461723
863R,Jul,USC00461723
853R,Aug,USC00461723
790R,Sep,USC00461723
685R,Oct,USC00461723
573R,Nov,USC00461723
451R,Dec,USC00461723
338Q,Jan,USC00461900
377Q,Feb,USC00461900
455Q,Mar,USC00461900
581Q,Apr,USC00461900
672Q,May,USC00461900
735Q,Jun,USC00461900
771Q,Jul,USC00461900
763Q,Aug,USC00461900
693Q,Sep,USC00461900
587Q,Oct,USC00461900
493Q,Nov,USC00461900
374Q,Dec,USC00461900
400R,Jan,USC00462054
442R,Feb,USC00462054
541R,Mar,USC00462054
663R,Apr,USC00462054
742R,May,USC00462054
819R,Jun,USC00462054
847R,Jul,USC00462054
843R,Aug,USC00462054
778R,Sep,USC00462054
668R,Oct,USC00462054
555R,Nov,USC00462054
434R,Dec,USC00462054
319Q,Jan,USC00462211
340Q,Feb,USC00462211
426Q,Mar,USC00462211
552Q,Apr,USC00462211
641Q,May,USC00462211
718Q,Jun,USC00462211
745Q,Jul,USC00462211
741Q,Aug,USC00462211
670Q,Sep,USC00462211
573Q,Oct,USC00462211
455Q,Nov,USC00462211
353Q,Dec,USC00462211
415Q,Jan,USC00462462
458Q,Feb,USC00462462
542Q,Mar,USC00462462
660Q,Apr,USC00462462
742Q,May,USC00462462
814Q,Jun,USC00462462
851Q,Jul,USC00462462
839Q,Aug,USC00462462
780Q,Sep,USC00462462
670Q,Oct,USC00462462
564Q,Nov,USC00462462
448Q,Dec,USC00462462
409S,Jan,USC00462522
449S,Feb,USC00462522
543S,Mar,USC00462522
656S,Apr,USC00462522
725S,May,USC00462522
797R,Jun,USC00462522
826S,Jul,USC00462522
819S,Aug,USC00462522
757S,Sep,USC00462522
651S,Oct,USC00462522
551S,Nov,USC00462522
437S,Dec,USC00462522
419Q,Jan,USC00462697
446Q,Feb,USC00462697
549Q,Mar,USC00462697
669Q,Apr,USC00462697
751Q,May,USC00462697
828Q,Jun,USC00462697
858Q,Jul,USC00462697
853Q,Aug,USC00462697
794Q,Sep,USC00462697
691Q,Oct,USC00462697
574Q,Nov,USC00462697
446Q,Dec,USC00462697
437R,Jan,USC00462709
472R,Feb,USC00462709
566R,Mar,USC00462709
654R,Apr,USC00462709
735R,May,USC00462709
799R,Jun,USC00462709
843R,Jul,USC00462709
826R,Aug,USC00462709
773R,Sep,USC00462709
665R,Oct,USC00462709
576R,Nov,USC00462709
457R,Dec,USC00462709
395C,Jan,USC00462920
432C,Feb,USC00462920
530C,Mar,USC00462920
655C,Apr,USC00462920
734C,May,USC00462920
811S,Jun,USC00462920
843C,Jul,USC00462920
834S,Aug,USC00462920
771C,Sep,USC00462920
659C,Oct,USC00462920
547C,Nov,USC00462920
429C,Dec,USC00462920
368R,Jan,USC00463072
404R,Feb,USC00463072
491R,Mar,USC00463072
600R,Apr,USC00463072
674R,May,USC00463072
748R,Jun,USC00463072
780R,Jul,USC00463072
778R,Aug,USC00463072
714R,Sep,USC00463072
615R,Oct,USC00463072
510R,Nov,USC00463072
395R,Dec,USC00463072
431R,Jan,USC00463215
467S,Feb,USC00463215
554R,Mar,USC00463215
658S,Apr,USC00463215
736S,May,USC00463215
811R,Jun,USC00463215
842R,Jul,USC00463215
831R,Aug,USC00463215
767R,Sep,USC00463215
679R,Oct,USC00463215
572R,Nov,USC00463215
461R,Dec,USC00463215
375Q,Jan,USC00463251
412Q,Feb,USC00463251
495Q,Mar,USC00463251
598Q,Apr,USC00463251
689Q,May,USC00463251
763Q,Jun,USC00463251
791Q,Jul,USC00463251
785Q,Aug,USC00463251
727Q,Sep,USC00463251
632Q,Oct,USC00463251
520Q,Nov,USC00463251
406Q,Dec,USC00463251
415C,Jan,USC00463361
460C,Feb,USC00463361
552C,Mar,USC00463361
669S,Apr,USC00463361
749C,May,USC00463361
817S,Jun,USC00463361
849C,Jul,USC00463361
841S,Aug,USC00463361
781C,Sep,USC00463361
681C,Oct,USC00463361
574S,Nov,USC00463361
451S,Dec,USC00463361
344R,Jan,USC00463464
379R,Feb,USC00463464
465R,Mar,USC00463464
578R,Apr,USC00463464
667R,May,USC00463464
741R,Jun,USC00463464
772R,Jul,USC00463464
767R,Aug,USC00463464
709R,Sep,USC00463464
607R,Oct,USC00463464
495R,Nov,USC00463464
378R,Dec,USC00463464
422C,Jan,USC00463544
461C,Feb,USC00463544
554S,Mar,USC00463544
672C,Apr,USC00463544
752C,May,USC00463544
827C,Jun,USC00463544
858S,Jul,USC00463544
852C,Aug,USC00463544
792C,Sep,USC00463544
687C,Oct,USC00463544
576C,Nov,USC00463544
452S,Dec,USC00463544
400Q,Jan,USC00463648
448Q,Feb,USC00463648
538Q,Mar,USC00463648
661Q,Apr,USC00463648
748Q,May,USC00463648
831Q,Jun,USC00463648
853Q,Jul,USC00463648
846Q,Aug,USC00463648
789Q,Sep,USC00463648
682Q,Oct,USC00463648
564Q,Nov,USC00463648
438Q,Dec,USC00463648
397R,Jan,USC00463798
438R,Feb,USC00463798
527R,Mar,USC00463798
641R,Apr,USC00463798
716R,May,USC00463798
788R,Jun,USC00463798
815R,Jul,USC00463798
800R,Aug,USC00463798
748R,Sep,USC00463798
651R,Oct,USC00463798
548R,Nov,USC00463798
421R,Dec,USC00463798
439S,Jan,USC00463846
483C,Feb,USC00463846
578C,Mar,USC00463846
694S,Apr,USC00463846
773S,May,USC00463846
846S,Jun,USC00463846
876S,Jul,USC00463846
872S,Aug,USC00463846
812S,Sep,USC00463846
706S,Oct,USC00463846
593S,Nov,USC00463846
471S,Dec,USC00463846
396Q,Jan,USC00463940
434Q,Feb,USC00463940
533Q,Mar,USC00463940
658Q,Apr,USC00463940
744Q,May,USC00463940
817Q,Jun,USC00463940
848Q,Jul,USC00463940
842Q,Aug,USC00463940
782Q,Sep,USC00463940
672Q,Oct,USC00463940
554Q,Nov,USC00463940
433Q,Dec,USC00463940
411C,Jan,USC00464200
447S,Feb,USC00464200
545S,Mar,USC00464200
663S,Apr,USC00464200
743C,May,USC00464200
824C,Jun,USC00464200
859C,Jul,USC00464200
851C,Aug,USC00464200
786C,Sep,USC00464200
677C,Oct,USC00464200
563C,Nov,USC00464200
444C,Dec,USC00464200
432S,Jan,USC00464397
471S,Feb,USC00464397
568S,Mar,USC00464397
686S,Apr,USC00464397
764S,May,USC00464397
842S,Jun,USC00464397
873R,Jul,USC00464397
866S,Aug,USC00464397
802S,Sep,USC00464397
700S,Oct,USC00464397
581R,Nov,USC00464397
461R,Dec,USC00464397
411R,Jan,USC00464763
445R,Feb,USC00464763
532R,Mar,USC00464763
647R,Apr,USC00464763
732R,May,USC00464763
821R,Jun,USC00464763
859R,Jul,USC00464763
841R,Aug,USC00464763
778R,Sep,USC00464763
666R,Oct,USC00464763
559R,Nov,USC00464763
444R,Dec,USC00464763
391R,Jan,USC00464840
433R,Feb,USC00464840
536R,Mar,USC00464840
660R,Apr,USC00464840
754R,May,USC00464840
839R,Jun,USC00464840
873R,Jul,USC00464840
859R,Aug,USC00464840
784R,Sep,USC00464840
665R,Oct,USC00464840
544R,Nov,USC00464840
420R,Dec,USC00464840
